# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: tseyor.org
# Propiedad: https://tseyor.org - GA4
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20260101
# Fecha de finalización: 20260717
Ruta de página y clase de pantalla,Vistas,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos,Eventos clave,Total de ingresos
/libros/la-piedra-cosmica,7,6,1.1666666666666667,29.666666666666668,14,0,0
/libros/la-retroalimentacion,7,4,1.75,18.5,13,0,0
/libros/los-afines-y-el-fractal-de-tseyor,7,3,2.3333333333333335,18.333333333333332,13,0,0
/libros/retiro-espiritual-xiii-aniversario-muulasterio-tseyor-la-libelula,7,6,1.1666666666666667,6,16,0,0
/libros/underkraft-el-pez-bajo-el-agua-memorias-de-las-convivencias-de-puerto-rico-2023,7,6,1.1666666666666667,4.333333333333333,12,0,0
/meditaciones/164-taller-de-rescate-adimensional-el-nacimiento-del-cristo-por-shilcars,7,6,1.1666666666666667,2.5,10,0,0
/meditaciones/230-taller-de-melcor-la-regeneracion-del-cromosoma,7,6,1.1666666666666667,5,18,0,0
/meditaciones/905-taller-del-pensamiento-puesto-en-la-ayuda-a-los-demas-shilcars,7,6,1.1666666666666667,44.833333333333336,22,0,0
/psicografias/11-aguila,7,7,1,1.5714285714285714,14,0,0
/psicografias/2-retrato-sin-rostro,7,6,1.1666666666666667,152.66666666666666,16,0,0
/psicografias/6-caracol,7,7,1,8.857142857142858,14,0,0
/psicografias/7-arca,7,7,1,1.2857142857142858,13,0,0
/psicografias/convivencia-muulasterio-tseyor-la-libelula-mayo-2026,7,4,1.75,4.25,13,0,0
/psicografias/fractamom-71,7,4,1.75,26.25,21,0,0
/usuarios/12,7,2,3.5,22.5,7,0,0
/usuarios/22,7,3,2.3333333333333335,87,12,0,0
/usuarios/55,7,2,3.5,12.5,7,0,0
/utg/estatutos,7,5,1.4,82.8,9,0,0
/archivos/equipos/agora-del-junantal,6,4,1.5,77.25,14,0,0
/archivos/equipos/asamblea-utg/2024 Memorias,6,2,3,79.5,7,0,0
/archivos/equipos/departamento-de-divulgacion/ACTAS 2026,6,1,6,212,8,0,0
/archivos/equipos/interiorizacion/nivel_dos/2019/documentos,6,5,1.2,20.2,13,0,0
/archivos/equipos/interiorizacion/nivel_dos/2021,6,4,1.5,21,6,0,0
/archivos/equipos/priores-y-belankiles/REQUISITOS PARA SOLICITAR LOS TALLERES DE INTERIORIZACION EN LOS MUULASTERIOS,6,3,2,18,17,0,0
/audios/1004-shilcars-la-clave-del-despertar-de-la-juul-esta-en-mazatlan,6,2,3,12,19,0,0
/audios/1048-shilcars-el-tigre-y-la-serpiente-voz-no-te-olvides-la-pm,6,6,1,0.3333333333333333,11,0,0
/audios/114-shilcars-las-3-premisas-paciencia-humildad-equilibrio,6,4,1.5,10.5,15,0,0
/audios/1173-shilcars-la-oportunidad-de-trabajar-en-el-desequilibrio,6,5,1.2,0.2,15,0,0
/audios/1195-rasbek-una-historia-interminable,6,3,2,3,13,0,0
/audios/1214-rasbek-significado-de-la-rueda-de-7-colores,6,6,1,0,16,0,0
/audios/1254-noiwanak-darse-cuenta-del-estado-real-de-nuestro-equilibrio,6,4,1.5,0,11,0,0
/audios/1257-rasbek-la-creatividad-se-establece-en-base-a-la-alquimia-de-un-pensamiento-sublimado,6,6,1,0.16666666666666666,12,0,0
/audios/1322-shilcars-un-nuevo-conocimiento-regenerador,6,3,2,27.333333333333332,13,0,0
/audios/445-melcor-la-estupidez,6,4,1.5,0.25,12,0,0
/audios/516-noiwanak-cuento-historia-del-planeta-atlantis-el-origen-de-los-hominidos,6,5,1.2,10.2,14,0,0
/audios/572-shilcars-el-desapego-en-la-alimentacion,6,4,1.5,0,11,0,0
/audios/954-noiwanak-sexto-paso-oksah-introducir-tutelar-a-todas-las-replicas,6,6,1,30.5,18,0,0
/audios/g11-icotrem-regeneracion-cromosomica,6,4,1.5,0,8,0,0
/audios/g18-sili-nur-hacia-una-sociedad-armonica,6,4,1.5,0.5,9,0,0
/audios/g31-sili-nur-todo-o-nada,6,5,1.2,71.8,18,0,0
/audios/m27-eanur-om-taller-para-activar-nuestras-neuronas-observar-y-recordar,6,5,1.2,121.2,19,0,0
/audios/r22-shilcars-paciencia-fluir-equilibrio,6,4,1.5,21.25,14,0,0
/audios/r37-la-enfermedad-aium-om,6,5,1.2,0.2,11,0,0
/audios/r9-shilcars-el-fluir,6,6,1,0,11,0,0
/audios/shilcars-el-proceso-de-la-autoobservacion,6,3,2,2,16,0,0
/audios/shilcars-la-hermandad,6,4,1.5,34,20,0,0
/blog/convivencias-5o-aniversario-casa-tseyor-barcelona,6,6,1,0.6666666666666666,6,0,0
/comunicados/002-divulgacion-general-en-los-tiempos-que-corren,6,5,1.2,0.2,8,0,0
/comunicados/004-como-llegar-al-punto-de-equilibrio-donde-uno-trasciende,6,4,1.5,0,11,0,0
/comunicados/024-el-mundo-de-los-suenos-iii-un-mundo-completo-e-infinito,6,2,3,1.5,10,0,0
/comunicados/036-el-planeta-tierra-una-perla-en-el-espacio,6,5,1.2,10,18,0,0
/comunicados/050-alimentos-para-la-formacion-de-una-nueva-psicologia,6,2,3,0,9,0,0
/comunicados/063-la-noche-estelar-esta-llegando,6,4,1.5,36.25,20,0,0
/comunicados/1004-la-clave-del-despertar-de-la-kundalini-esta-en-mazatlan,6,6,1,21,14,0,0
/comunicados/1059-transmitir-ilusion-es-tambien-divulgar,6,2,3,162.5,14,0,0
/comunicados/1071-nuevo-taller-darle-la-vuelta-al-mundo,6,4,1.5,32,21,0,0
/comunicados/1100-la-mayoria-de-edad-del-grupo-esta-manifestandose,6,4,1.5,84,10,0,0
/comunicados/1200-un-compendio-regenerador,6,5,1.2,8.4,13,0,0
/comunicados/1235-creer-que-en-uno-mismo-esta-la-solucion,6,3,2,0,12,0,0
/comunicados/1237-equilibrio,6,3,2,0.3333333333333333,12,0,0
/comunicados/1253-la-identificacion-conforma-nuestro-cromosoma-y-adn,6,4,1.5,41,19,0,0
/comunicados/1259-en-el-perfeccionamiento-del-no-pensamiento-estamos-viviendo-eternamente,6,5,1.2,4.6,13,0,0
/comunicados/1296-la-contemplacion,6,4,1.5,0.25,12,0,0
/comunicados/1326-un-proceso-magico-que-ayuda-a-la-transmutacion,6,6,1,0.16666666666666666,14,0,0
/comunicados/1327-la-unica-dificultad-es-la-duda,6,4,1.5,0.25,12,0,0
/comunicados/1330-somos-todo-y-en-el-fondo-nada,6,4,1.5,0.5,12,0,0
/comunicados/1332-un-sueno-que-nos-permite-ir-rasgando-el-velo-de-los-sentidos,6,4,1.5,0.75,14,0,0
/comunicados/1343-el-doble-eterico,6,5,1.2,13.4,26,0,0
/comunicados/1346-limpiar-la-casa-mental,6,6,1,0.6666666666666666,10,0,0
/comunicados/1353-no-somos-ni-mejores-ni-peores-que-nadie,6,5,1.2,1.2,13,0,0
/comunicados/166-la-siembra-de-un-castano,6,4,1.5,4,15,0,0
/comunicados/168-iniciacion-cosmica-y-el-pulsar-sanador-de-tseyor,6,4,1.5,0.5,11,0,0
/comunicados/186-un-nuevo-lenguaje-mo-y-rhaum-de-ganimedes,6,2,3,1.5,10,0,0
/comunicados/213-necesitamos-el-silencio-en-nuestra-mente,6,6,1,0.6666666666666666,12,0,0
/comunicados/289-mensaje-de-navidad-2009,6,5,1.2,1.2,14,0,0
/comunicados/307-la-buena-nueva-del-renacimiento-cosmico-cristico,6,3,2,1.3333333333333333,11,0,0
/comunicados/316-las-infradimensiones-estan-muy-cerca,6,4,1.5,12.25,22,0,0
/comunicados/538-todo-es-pura-fantasia,6,1,6,198,8,0,0
/comunicados/692-existe-ahora-una-organizacion-entrega-nombres-simbolicos,6,3,2,651.3333333333334,14,0,0
/comunicados/732-decir-las-cosas-con-respeto-y-buena-educacion,6,3,2,4.666666666666667,13,0,0
/comunicados/740-la-noria-recurrente-de-la-vida,6,6,1,24.333333333333332,21,0,0
/comunicados/766-el-tutelar-todas-las-replicas-no-necesita-de-ningun-pastor,6,3,2,10.333333333333334,20,0,0
/comunicados/791-la-conexion-entre-el-mundo-visible-e-invisible,6,2,3,0.5,12,0,0
/comunicados/853-taller-de-transformacion-de-impresiones-hacia,6,5,1.2,310.2,20,0,0
/comunicados/864-el-error-marca-la-cadena-de-adn,6,6,1,2,15,0,0
/comunicados/965-nuestra-inteligencia-a-pesar-de-todo-logra-florecer,6,4,1.5,2,13,0,0
/comunicados/importado-de-240-tap-250628-2docx-81605,6,5,1.2,0.6,13,0,0
/comunicados/tap-133-los-efectos-de-una-causa,6,4,1.5,20.5,22,0,0
/comunicados/tap-141-el-medio-quiere-hacernos-prisioneros,6,3,2,30.666666666666668,9,0,0
/comunicados/tap-16-descubrirnos-tal-cual-somos,6,2,3,92,22,0,0
/comunicados/tap-163-la-enfermedad-como-una-experiencia-vivencial,6,6,1,12,14,0,0
/comunicados/tap-200-la-clave-esta-en-la-imaginacion-creativa,6,5,1.2,4,19,0,0
/comunicados/tap-243-por-que-no-vamos-bien,6,5,1.2,0.4,12,0,0
/eventos/conexion-interestelar,6,5,1.2,2.8,13,0,0
/eventos/convivencias-de-otono-en-muulasterio-tseyor-tegoyo,6,6,1,8.833333333333334,12,0,0
/glosario/autoctono-hermafrodita,6,3,2,1.3333333333333333,6,0,0
/glosario/cartas-tseyorianas,6,5,1.2,1.2,6,0,0
/glosario/doce-esferas,6,5,1.2,19.6,14,0,0
/glosario/mantra,6,5,1.2,0.4,6,0,0
/glosario/nave-tseyor,6,5,1.2,78.6,8,0,0
/glosario/sociedades-armonicas,6,6,1,83.16666666666667,14,0,0
/informes/211,6,1,6,0,6,0,0
/informes/633,6,2,3,0,6,0,0
/informes/667,6,1,6,168,12,0,0
/informes/684,6,3,2,199,28,0,0
/informes/698,6,3,2,0.3333333333333333,6,0,0
/informes/757,6,3,2,0,6,0,0
/informes/788,6,4,1.5,3.5,9,0,0
/informes/791,6,2,3,0,6,0,0
/informes/807,6,3,2,2,13,0,0
/informes/866,6,2,3,4439.5,25,0,0
/informes/873,6,2,3,44.5,24,0,0
/informes/888,6,3,2,59.333333333333336,24,0,0
/informes/918,6,3,2,8,12,0,0
/libros/adn-y-cromosomas,6,5,1.2,8.8,9,0,0
/libros/album-de-laminas-psicografiadas-de-priores-y-belankiles,6,6,1,2.1666666666666665,7,0,0
/libros/ciclo-de-talleres-sobre-la-autoobservacion,6,6,1,5,10,0,0
/libros/comunicados-agora-del-junantal-segundo-smestre-2025,6,5,1.2,14.2,23,0,0
/libros/comunicados-de-la-triada-apoyo-al-puente-2025,6,5,1.2,8.4,12,0,0
/libros/conversaciones-interdimensionales-etapa-sili-nur,6,5,1.2,35.8,13,0,0
/libros/ejercicios-y-talleres-de-acceso-a-la-realidad-de-los-mundos,6,5,1.2,21.6,20,0,0
/libros/el-medio,6,6,1,21.166666666666668,11,0,0
/libros/el-sentido-de-la-vida,6,4,1.5,251.5,15,0,0
/libros/filosofia-cuantica-la-microparticula-como-pensamiento-trascendente,6,6,1,21,10,0,0
/libros/juego-de-piram-kat,6,6,1,11.833333333333334,11,0,0
/libros/la-divulgacion,6,5,1.2,36.6,10,0,0
/libros/la-inteligencia-artificial-ia,6,5,1.2,6,10,0,0
/libros/la-microparticula,6,5,1.2,49.6,13,0,0
/libros/los-doce-perfiles-del-contacto-con-las-bases,6,4,1.5,5,12,0,0
/libros/los-suenos-un-medio-de-acceso-a-la-adimensionalidad,6,4,1.5,3.75,12,0,0
/libros/parasitos-y-desalmados,6,4,1.5,13,12,0,0
/libros/puertas-y-portales-interdimensionales,6,6,1,1.5,16,0,0
/muul/correos.tseyor,6,5,1.2,20.2,6,0,0
/psicografias/3-libelula,6,6,1,4.666666666666667,14,0,0
/psicografias/el-pez,6,5,1.2,4.6,11,0,0
/psicografias/fractalom021-puertorico,6,4,1.5,439.5,33,0,0
/psicografias/perfil-1,6,4,1.5,49,18,0,0
/reset-password/4a89f83d84a0b62747c66f30b074aa3e3e468948ed369db8825b406e58ce15f3,6,2,3,108.5,9,0,0
/usuarios/16,6,1,6,23,6,0,0
/archivos/equipos/casa-tseyor-puerto-rico,5,4,1.25,20.5,7,0,0
/archivos/equipos/comision-de-tseyor/Actas-2025/314 (9-nov) videos-audios,5,2,2.5,34,5,0,0
/archivos/equipos/cosmetica-natural,5,3,1.6666666666666667,50,7,0,0
/archivos/equipos/departamento-de-arte/ExperimentArte2024,5,3,1.6666666666666667,6.333333333333333,5,0,0
/archivos/equipos/departamento-de-arte/ExperimentArte2024/III Certamen de Arte Tseyor 2024,5,3,1.6666666666666667,13,5,0,0
/archivos/equipos/departamento-de-divulgacion/Ordenes del dia 2026,5,2,2.5,54,10,0,0
/archivos/equipos/departamento-experiencias/Informes mensuales/Infomes mensuales 2025/Informe mensuales 2026,5,2,2.5,39.5,5,0,0
/archivos/equipos/interiorizacion/nivel_dos/2023/congreso,5,2,2.5,26,8,0,0
/audios/1049-shilcars-el-desequilibrio-de-un-mundo-en-desenfreno,5,4,1.25,0.25,10,0,0
/audios/1211-rasbek-es-fundamental-no-perder-la-sintonia-con-nosotros-mismos,5,3,1.6666666666666667,14.333333333333334,10,0,0
/audios/1296-shilcars-la-contemplacion,5,2,2.5,14,14,0,0
/audios/1323-shilcars-si-no-hay-interes-nada-se-descubre,5,3,1.6666666666666667,0.6666666666666666,9,0,0
/audios/1333-shilcars-es-interesante-reflejarnos-en-la-retroalimentacion,5,5,1,0.4,10,0,0
/audios/213-shilcars-el-silencio,5,5,1,7.6,23,0,0
/audios/334-shilcars-el-apego-es-miedo,5,2,2.5,0,6,0,0
/audios/369-melcor-abrir-y-expandir-nuestra-conciencia,5,3,1.6666666666666667,5.666666666666667,27,0,0
/audios/821-noiwanak-vivamos-en-soledad-en-silencio-interior,5,2,2.5,48.5,16,0,0
/audios/950-noiwanak-una-triada-basica-beh-sayab-tseek,5,3,1.6666666666666667,0.3333333333333333,12,0,0
/audios/aumnor-taller-de-simbolos,5,5,1,0.2,8,0,0
/audios/departamento-de-experiencias-interdimensionales-dei-rescate-adimensional,5,4,1.25,33,20,0,0
/audios/g19-sili-nur-el-ego-nuestro-fiel-servidor,5,3,1.6666666666666667,302.6666666666667,8,0,0
/audios/g25-ostracita-yo-existo,5,4,1.25,1,9,0,0
/audios/g33-sili-nur-dolor-y-lagrimas,5,4,1.25,0.5,8,0,0
/audios/m33-shilcars-taller-de-acercamiento-a-la-libertad,5,5,1,0,8,0,0
/audios/minicapsulas-de-aium-om-audio-15,5,4,1.25,34.25,21,0,0
/audios/r20-shilcars-despertar-de-la-consciencia,5,3,1.6666666666666667,191.66666666666666,15,0,0
/audios/r26-rasbek-ante-todo-cubrir-nuestras-propias-necesidades,5,3,1.6666666666666667,53,14,0,0
/audios/r4-shilcars-el-termometro-de-la-evolucion,5,5,1,43.6,16,0,0
/audios/t144-shilcars-el-taller-del-silencio,5,5,1,5,12,0,0
/audios/t243-shilcars-por-que-no-vamos-bien,5,5,1,0,11,0,0
/blog/energetizacion-muulasterio-tseyor-los-castanos-chile,5,5,1,1.2,5,0,0
/blog/mi-estadia-en-tegoyo,5,5,1,1,5,0,0
/centros/muulasterio-tseyor-los-maak-de-mazatlan,5,3,1.6666666666666667,163,13,0,0
/comunicados/069-bienvenida-a-orsil,5,5,1,3.2,10,0,0
/comunicados/1032-la-razon-pura-de-las-cosas-no-tiene-explicacion,5,4,1.25,0.25,10,0,0
/comunicados/1047-habra-un-antes-y-un-despues-de-estos-momentos,5,4,1.25,25,12,0,0
/comunicados/1053-experimentar-el-no-pensamiento,5,3,1.6666666666666667,22,19,0,0
/comunicados/1066-todos-iremos-en-una-misma-direccion,5,3,1.6666666666666667,9.666666666666666,17,0,0
/comunicados/1073-lo-mas-importante-es-nuestra-real-presencia,5,2,2.5,8.5,15,0,0
/comunicados/108-filosofia-cuantica-i,5,5,1,0.4,13,0,0
/comunicados/1094-aprender-de-la-imperfeccion,5,3,1.6666666666666667,4.333333333333333,10,0,0
/comunicados/1111-aplicarnos-en-la-humildad-ha-de-ser-nuestra-tarea-principal,5,4,1.25,3.75,9,0,0
/comunicados/1113-tseyor-un-grupo-de-contacto-extraterrestre-de-psicologia-transpersonal,5,3,1.6666666666666667,45,15,0,0
/comunicados/1122-taller-de-reconocimiento-y-entrega-de-una-esfera-azul,5,5,1,15.4,8,0,0
/comunicados/1126-un-proceso-de-preparacion-mental,5,3,1.6666666666666667,473.6666666666667,49,0,0
/comunicados/1134-comienzo-del-taller-del-sexto-paso-oksah-el-baculo,5,3,1.6666666666666667,4.666666666666667,7,0,0
/comunicados/1214-significado-de-la-rueda-de-7-colores,5,5,1,3.8,16,0,0
/comunicados/1250-mas-que-lograrlo-hay-que-forjarlo,5,4,1.25,2,11,0,0
/comunicados/1258-la-preparacion-y-la-especializacion,5,4,1.25,1,11,0,0
/comunicados/1265-donde-esta-el-limite,5,5,1,26.2,14,0,0
/comunicados/1283-cuento-de-navidad-breve-historia-de-los-pobladores-del-planeta-tierra,5,5,1,0.4,17,0,0
/comunicados/1288-nuestra-consciencia-no-tiene-limites,5,4,1.25,57.75,11,0,0
/comunicados/162-replicando-en-navidad,5,4,1.25,2.5,12,0,0
/comunicados/167-pequenas-chispas-de-comprension,5,4,1.25,13.75,13,0,0
/comunicados/180-el-compromiso-de-la-unidad,5,5,1,1,11,0,0
/comunicados/190-un-nuevo-proceso-con-nuevos-temas,5,4,1.25,1.5,10,0,0
/comunicados/209-funcionamiento-del-consejo-de-los-doce-el-pan-de-la-comunion,5,3,1.6666666666666667,1.6666666666666667,10,0,0
/comunicados/256-sociedades-armonicas-basadas-en-el-intercambio,5,5,1,1.8,8,0,0
/comunicados/308-la-edad-de-hierro-tercera-parte,5,5,1,0.2,8,0,0
/comunicados/336-taller-de-auto-observacion-de-melcor-el-origen-de-nuestro-pensamiento,5,4,1.25,5.5,12,0,0
/comunicados/499-la-alquimia-del-pensamiento-subliminado-taller-de-los-espejos-6a-pregunta,5,2,2.5,28,10,0,0
/comunicados/518-clarificando-las-dudas-e-incognitas,5,4,1.25,0.75,9,0,0
/comunicados/562-continuacion-del-cuento-de-la-particula-curiosa,5,3,1.6666666666666667,40.666666666666664,15,0,0
/comunicados/700-la-verdad-nos-hara-libres,5,3,1.6666666666666667,22.666666666666668,18,0,0
/comunicados/850-no-es-posible-existir-en-soledad,5,2,2.5,1.5,12,0,0
/comunicados/882-ultimo-grupo-de-palabras-sintesis,5,2,2.5,0,9,0,0
/comunicados/929-vencedores-7,5,3,1.6666666666666667,0,9,0,0
/comunicados/932-no-hay-retorno,5,5,1,7.8,15,0,0
/comunicados/947-beh-el-sendero-de-la-introspeccion-personal-y-global,5,4,1.25,3,11,0,0
/comunicados/972-pueblo-tseyor-entender-lo-que-representa,5,4,1.25,4.5,15,0,0
/comunicados/984-sesion-de-preguntas-y-respuestas,5,4,1.25,9,14,0,0
/comunicados/importado-de-1293-241201-1docx-65103,5,2,2.5,0,10,0,0
/comunicados/muul-32-estais-en-un-proceso-iniciatico-trascendental-taller-de-musica-audicion-de-la-flauta-magica-de-mozart,5,4,1.25,20.5,11,0,0
/comunicados/tap-149-ante-todo-cubrir-nuestras-propias-necesidades,5,5,1,0.8,10,0,0
/comunicados/tap-170-hay-errores-que-corregir,5,3,1.6666666666666667,5.666666666666667,11,0,0
/comunicados/tap-188-cuando-no-existe-la-unidad-existe-la-dispersion,5,4,1.25,3.5,14,0,0
/comunicados/tap-20-la-libelula-simbolo-de-la-confianza,5,3,1.6666666666666667,0.6666666666666666,8,0,0
/comunicados/tap-202-erradicar-los-parasitos-que-pululan-por-nuestra-orbita-mental,5,4,1.25,10.25,11,0,0
/comunicados/tap-241-unidos-en-el-amor,5,3,1.6666666666666667,0,10,0,0
/comunicados/tap-242-un-nuevo-dia-amanece-en-la-mente-del-ser-humano-atlante,5,3,1.6666666666666667,20.333333333333332,12,0,0
/comunicados/tap-262-el-error,5,4,1.25,12.75,13,0,0
/comunicados/tap-48-el-proceso-de-regeneracion,5,4,1.25,211.75,15,0,0
/comunicados/tap-92-entrega-de-nombres-simbolicos,5,5,1,22.4,12,0,0
/comunicados/vi-elucubraciones-del-ego,5,4,1.25,3.25,9,0,0
/contactos/muulasterio-los-maak-de-mazatlan,5,3,1.6666666666666667,332.3333333333333,35,0,0
/eventos/cilsep,5,5,1,0.2,9,0,0
/eventos/presentacion-de-tseyor-en-granada,5,5,1,0,9,0,0
/glosario/agguniom,5,4,1.25,563.25,36,0,0
/glosario/alquimia,5,4,1.25,5,9,0,0
/glosario/calendario-historico-de-tseyor,5,2,2.5,1,6,0,0
/glosario/cuentos,5,2,2.5,2,5,0,0
/glosario/piramide-invertida,5,1,5,194,32,0,0
/glosario/rayo-sincronizador-molecular,5,2,2.5,218,18,0,0
/glosario/registros-akhasicos,5,3,1.6666666666666667,1,5,0,0
/glosario/rueda-de-colores,5,4,1.25,0.5,5,0,0
/glosario/sayab,5,5,1,1,9,0,0
/glosario/taller-de-reconocimiento,5,2,2.5,0.5,8,0,0
/glosario/testo,5,4,1.25,0,5,0,0
/glosario/treinta-y-tres-33,5,4,1.25,0.25,5,0,0
/index.html,5,2,2.5,73.5,14,0,0
/informes/116,5,2,2.5,14.5,9,0,0
/informes/654,5,4,1.25,54.75,16,0,0
/informes/668,5,2,2.5,7.5,16,0,0
/informes/681,5,2,2.5,1.5,5,0,0
/informes/694,5,3,1.6666666666666667,1,5,0,0
/informes/729,5,4,1.25,28.75,14,0,0
/informes/744,5,4,1.25,34.5,20,0,0
/informes/780,5,3,1.6666666666666667,0.3333333333333333,5,0,0
/informes/785,5,3,1.6666666666666667,0,5,0,0
/informes/786,5,5,1,0.2,5,0,0
/informes/818,5,1,5,110,19,0,0
/informes/819,5,4,1.25,47,19,0,0
/informes/864,5,2,2.5,110.5,18,0,0
/informes/883,5,2,2.5,18.5,10,0,0
/informes/890,5,2,2.5,19.5,10,0,0
/informes/899,5,4,1.25,2,16,0,0
/informes/908,5,3,1.6666666666666667,159,10,0,0
/libros/agora-del-junantal,5,5,1,2.8,6,0,0
/libros/avistamientos-caracteristicas-y-circunstancias,5,2,2.5,2.5,9,0,0
/libros/cosas-de-nuestro-corazon-poesia-y-prosa-de-todos-nosotros,5,5,1,0.8,7,0,0
/libros/cuento-cosmico-el-planeta-negro,5,1,5,14,10,0,0
/libros/el-cuarto-paso-suut-devolver-sombras-entre-el-ser-y-el-no-ser-hacia-la-realidad-de-los-mundos,5,5,1,4.6,8,0,0
/libros/el-descubrimiento-del-hombre-por-el-propio-hombre,5,4,1.25,1.5,7,0,0
/libros/el-pequeno-christian,5,4,1.25,13.5,7,0,0
/libros/la-extrapolacion-del-pensamiento,5,4,1.25,4.25,6,0,0
/libros/la-personalidad,5,4,1.25,4.5,7,0,0
/libros/los-espejos,5,4,1.25,16.25,12,0,0
/libros/mantras-letanias-oraciones-simbolos-y-acronimos-de-tseyor,5,5,1,6.2,8,0,0
/libros/memorias-de-las-convivencias-del-x-aniversario-del-muulasterio-tseyor-de-tegoyo,5,4,1.25,4.5,12,0,0
/libros/quienes-somos-en-tseyor,5,4,1.25,78.75,10,0,0
/libros/revista-tseyor-no-1,5,5,1,0.4,5,0,0
/libros/simbolismos-numericos,5,5,1,1.4,7,0,0
/libros/taller-del-septimo-paso-ich-hacia-la-realidad-de-los-mundos-2o-ciclo,5,4,1.25,97.5,8,0,0
/lugares,5,3,1.6666666666666667,9.666666666666666,5,0,0
/normativas/importado-de-p-pulsar-sanador-de-tseyor-tap140-2020docx-80596,5,1,5,1,7,0,0
/psicografias/12-la-llave,5,5,1,1.8,11,0,0
/psicografias/fractal-om-76-vi-aniversario-muulasterio-tseyor-los-castanos,5,3,1.6666666666666667,8,12,0,0
/psicografias/iniciacion-del-gato-y-tortuga,5,4,1.25,88.5,34,0,0
/psicografias/perfil-11,5,4,1.25,26.75,18,0,0
/psicografias/perfil-6,5,3,1.6666666666666667,109.66666666666667,15,0,0
/psicografias/perfil-8,5,3,1.6666666666666667,14,13,0,0
/psicografias/perfil-9,5,3,1.6666666666666667,18,15,0,0
/tutoriales/sistema-web-de-supervision-de-inscripciones-a-cursos,5,4,1.25,12.5,15,0,0
/usuarios/126,5,2,2.5,33.5,5,0,0
/usuarios/133,5,1,5,2,5,0,0
/usuarios/2,5,3,1.6666666666666667,15.333333333333334,5,0,0
/utg/departamentos/departamento-de-salud-y-nutricion,5,1,5,1,6,0,0
/archivos/equipos/comision-de-tseyor/Actas-2025/315 (14- dic),4,2,2,44.5,4,0,0
/archivos/equipos/departamento-de-arte,4,2,2,32,4,0,0
/archivos/equipos/departamento-de-divulgacion/ACTAS 2025,4,2,2,25.5,5,0,0
/archivos/equipos/departamento-experiencias/Informes mensuales,4,2,2,6.5,4,0,0
/archivos/equipos/departamento-experiencias/Informes mensuales/Infomes mensuales 2025,4,2,2,16.5,4,0,0
/archivos/equipos/departamento-experiencias/plan de trabajo,4,2,2,85.5,7,0,0
/archivos/equipos/interiorizacion/nivel_dos/2022,4,4,1,8.75,4,0,0
/archivos/equipos/posts-para-divulgacion/Shilcars,4,3,1.3333333333333333,99.66666666666667,14,0,0
/archivos/equipos/priores-y-belankiles/HORAS NEENT,4,4,1,57.25,7,0,0
/audios/1110-rasbek-la-paciencia-es-la-falta-de-impaciencia-con-autobservacion,4,3,1.3333333333333333,0,5,0,0
/audios/1177-noiwanak-todo-es-energia,4,4,1,1.25,9,0,0
/audios/1180-aumnor-en-vuestras-manos-esta-la-llave-y-la-clave-para-el-despertar,4,4,1,348.5,16,0,0
/audios/1201-rasbek-se-estan-reprogramando-facetas-de-vuestra-mente,4,3,1.3333333333333333,1,9,0,0
/audios/1213-rasbek-habremos-de-renunciar-a-nuestras-particularidades-mediante-la-comprension,4,4,1,3.75,7,0,0
/audios/1224-rasbek-la-y-griega-como-simbolo-del-kat,4,2,2,0.5,7,0,0
/audios/1240-noiwanak-recordar-el-compromiso-de-estar-aqui,4,4,1,0.25,8,0,0
/audios/1245-rasbek-el-sentido-de-la-vida-no-es-otro-que-el-autodescubrimiento,4,3,1.3333333333333333,0,7,0,0
/audios/1246-aumnor-estamos-incorporando-nuevos-pensamientos,4,4,1,24.25,8,0,0
/audios/1252-rasbek-acompanados-por-nuestra-conciencia-pues-la-conciencia-somos-todos,4,2,2,0,8,0,0
/audios/1253-shilcars-la-identificacion-conforma-nuestro-cromosoma-y-adn,4,3,1.3333333333333333,0,6,0,0
/audios/1260-shilcars-hemos-de-reciclarnos-todos,4,3,1.3333333333333333,95.33333333333333,7,0,0
/audios/1298-rasbek-un-nuevo-ciclo-se-abre-ante-nosotros-con-gran-esplendor,4,3,1.3333333333333333,0,8,0,0
/audios/180-shilcars-el-compromiso-de-la-unidad,4,1,4,0,10,0,0
/audios/230-shilcars-la-intermitencia-cuantica-el-ser-y-no-ser,4,3,1.3333333333333333,0.3333333333333333,7,0,0
/audios/413-shilcars-cuento-la-tortuga-sin-pelo,4,3,1.3333333333333333,3.3333333333333335,8,0,0
/audios/434-shilcars-cuento-viniste-de-las-estrellas-lo-recuerdas,4,3,1.3333333333333333,1.3333333333333333,7,0,0
/audios/648-noiwanak-una-chispa-de-claridad-mental-en-todas-las-aportaciones,4,3,1.3333333333333333,7.666666666666667,9,0,0
/audios/951-noiwanak-suut-devolver-activando-nuestras-sombras,4,4,1,0,9,0,0
/audios/998-shilcars-todo-funciona-a-modo-de-espejos,4,3,1.3333333333333333,1,6,0,0
/audios/alux-pen-la-superposicion-de-la-mente-en-diferentes-planos-de-pensamiento,4,3,1.3333333333333333,0.3333333333333333,9,0,0
/audios/esn-215-icotrem-cuento-de-navidad,4,4,1,0.25,8,0,0
